user_id,book_id,is_read,rating,is_reviewed
76766,17020,1,5,0
76766,17005,1,4,0
76770,19065,1,5,0
76775,12523,1,5,0
76775,65065,1,5,0
76775,12125,1,5,0
76775,95914,1,4,0
76777,22232,1,5,0
76777,22192,1,4,0
76789,22192,1,5,0
76789,22232,1,4,0
76790,22232,1,4,0
76790,22192,1,5,1
76805,19065,1,4,0
76807,96068,1,5,0
76807,125707,1,5,0
76807,169756,1,5,1
76807,10431,1,5,1
76807,10570,1,5,1
76807,1644289,1,5,1
76807,966487,1,4,1
76807,197916,1,4,1
76821,112693,1,4,0
76824,48722,1,5,0
76826,87234,1,5,0
76826,14566,1,4,0
76827,23221,1,5,0
76827,24878,1,4,0
76828,287861,1,5,0
76830,19065,1,5,0
76832,22237,1,4,0
76845,13376,1,5,0
76852,293152,1,5,0
76856,176339,1,5,0
76856,10943,1,4,0
76856,47917,1,4,1
76863,46260,1,5,0
76863,46262,1,5,0
76864,19065,1,5,0
76866,19065,1,5,0
76866,49746,1,4,0
76875,22232,1,5,0
76875,137559,1,5,0
76877,17020,1,4,0
76877,17005,1,4,0
76879,435454,1,4,0
76883,250645,1,4,1
76896,112693,1,5,0
76899,82436,1,5,0
76904,13152,1,5,0
76907,13083,1,5,0
76909,22232,1,4,0
76911,3402,1,5,0
76911,47754,1,5,0
76916,42802,1,4,0
76918,24769,1,5,0
76921,3304,1,4,1
76921,19476,1,4,1
76922,14566,1,4,0
76924,10570,1,5,1
76924,10431,1,5,1
76924,137970,1,5,0
76925,1414861,1,5,0
76930,19476,1,5,0
76930,2917,1,4,0
76933,219408,1,4,0
76938,12523,1,4,0
76938,10570,1,4,0
76938,95913,1,4,0
76938,79640,1,5,0
76938,125707,1,4,0
76938,112693,1,4,0
76938,8967,1,4,0
76938,8951,1,5,1
76940,17567,1,4,0
76946,94060,1,5,0
76958,13152,1,5,0
76958,19065,1,5,0
76961,19452,1,5,0
76966,58350,1,4,0
76969,3304,1,4,1
76971,24424,1,4,0
76980,51428,1,5,0
76982,24424,1,4,1
76985,19439,1,4,1
76990,24769,1,4,0
76990,19448,1,4,0
76994,13152,1,5,0
76995,176259,1,4,0
76995,176258,1,4,0
76995,176256,1,4,0
77001,215541,1,4,0
77003,37743,1,5,1
77003,176552,1,5,1
77007,59264,1,5,0
77008,22232,1,4,0
77018,127415,1,5,0
77019,510632,1,4,0
77021,19476,1,4,0
77021,48978,1,4,1
77027,39640,1,5,0
77027,39636,1,5,0
77027,39639,1,5,0
77027,39638,1,5,0
77027,39637,1,5,0
77027,13648,1,5,0
77027,39635,1,5,0
77027,13152,1,4,0
77028,23221,1,4,0
77028,412602,1,4,0
77032,3304,1,5,0
77032,19448,1,4,0
77034,93727,1,5,0
77036,3304,1,5,0
77036,10943,1,4,1
77038,93727,1,4,0
77038,1044842,1,5,1
77044,259978,1,5,0
77045,24424,1,5,0
77046,17005,1,5,0
77047,182600,1,4,0
77047,182599,1,4,0
77049,19065,1,4,0
77049,17020,1,4,0
77049,17005,1,5,0
77050,10570,1,5,1
77050,290400,1,4,0
77050,8951,1,4,1
77050,8967,1,4,1
77050,316701,1,5,1
77050,137970,1,5,1
77050,137765,1,4,1
77058,396131,1,5,0
77063,123106,1,4,0
77069,397462,1,4,0
77069,19452,1,4,0
77069,115732,1,4,0
77071,3304,1,4,0
77072,164722,1,5,1
77073,42798,1,5,0
77076,199781,1,4,1
77076,58890,1,4,1
77080,14560,1,5,0
77085,44881,1,4,0
77087,39640,1,5,0
77088,51948,1,5,0
77089,3304,1,5,0
77090,3304,1,5,1
77094,48722,1,5,0
77094,108175,1,5,0
77094,42802,1,4,0
77111,19476,1,5,0
77112,89804,1,4,0
77114,3304,1,5,1
77117,320523,1,4,0
77121,38517,1,4,1
77122,292374,1,4,0
77122,19065,1,4,0
77122,17020,1,4,0
77122,22232,1,5,0
77125,10570,1,4,1
77128,12771,1,4,0
77132,93727,1,5,0
77135,14566,1,5,0
77138,105648,1,4,0
77138,37241,1,4,0
77144,112693,1,4,0
77150,5454,1,4,0
77158,87976,1,4,0
77174,5454,1,4,1
77179,40159,1,4,0
77180,51948,1,5,0
77189,157066,1,5,0
77199,24885,1,4,0
77210,397429,1,5,0
77215,105648,1,5,0
77215,3304,1,5,1
77216,119847,1,4,0
77217,303294,1,4,0
77219,93724,1,5,0
77224,14566,1,4,0
77225,2917,1,5,0
77231,412154,1,5,1
77231,412145,1,5,1
77236,14566,1,5,0
77247,19065,1,4,0
77251,14560,1,4,0
77263,65954,1,4,0
77263,19439,1,4,0
77265,46260,1,5,0
77265,87573,1,5,0
77266,403648,1,5,0
77266,110023,1,5,0
77266,19066,1,5,0
77266,19439,1,5,1
77271,19476,1,4,0
77275,14566,1,5,0
77276,46260,1,5,0
77279,72441,1,4,1
77280,46262,1,5,0
77282,13152,1,5,0
77287,176639,1,4,0
77287,364202,1,4,0
77290,19439,1,4,0
77290,303354,1,4,0
77298,22237,1,4,0
77301,19065,1,4,0
77303,24885,1,5,0
77305,13152,1,4,0
77307,333917,1,4,0
77313,39640,1,5,0
77316,13083,1,4,0
77316,22232,1,5,0
77324,270404,1,5,1
77324,153785,1,4,1
77331,112693,1,4,0
77333,176343,1,4,0
77333,890836,1,5,1
77333,38709,1,5,1
77333,26092,1,4,1
77334,46260,1,5,0
77339,11784,1,5,0
77340,14560,1,5,0
77346,118768,1,5,0
77347,563947,1,5,0
77352,186103,1,4,0
77354,354519,1,5,0
77356,295741,1,4,0
77357,397189,1,5,1
77370,22232,1,4,1
77378,49746,1,5,0
77378,19065,1,5,0
77379,5454,1,5,0
77379,3304,1,4,0
77381,24884,1,4,0
77381,412602,1,5,0
77387,14566,1,4,0
77396,46260,1,5,0
77399,220030,1,5,0
77403,19065,1,5,0
77403,13648,1,4,0
77409,8967,1,4,0
77409,8960,1,4,0
77411,19065,1,4,0
77412,106081,1,4,0
77416,233627,1,5,0
77416,14566,1,5,0
77419,3402,1,4,1
77420,857102,1,5,0
77421,74769,1,4,1
77422,133742,1,5,1
77431,22232,1,4,0
77431,22237,1,4,0
77431,163919,1,5,0
77435,14566,1,5,0
77438,152104,1,5,0
77444,13152,1,5,0
77445,318565,1,4,1
77447,19065,1,5,0
77450,112693,1,4,0
77452,115722,1,4,0
77454,49750,1,5,0
77459,24881,1,4,0
77467,24424,1,5,0
77467,22192,1,4,0
77473,127416,1,5,1
77476,292374,1,4,0
77485,700179,1,5,0
77487,24424,1,5,0
77489,1122229,1,4,0
77492,2917,1,4,0
77492,799066,1,4,1
77496,12523,1,5,0
77506,127415,1,5,0
77508,49746,1,4,0
77515,19065,1,5,0
77527,13083,1,4,0
77529,89806,1,4,1
77529,14560,1,5,0
77542,48978,1,5,0
77542,561403,1,5,0
77542,12125,1,5,1
77544,40159,1,5,1
77544,14566,1,5,0
77545,93727,1,4,0
77546,22232,1,5,0
77547,24424,1,4,0
77547,14566,1,5,0
77549,22232,1,4,0
77549,19439,1,4,0
77549,264540,1,4,0
77550,2811,1,5,0
77552,12125,1,5,0
77555,3304,1,5,0
77555,58939,1,5,1
77555,217253,1,4,1
77555,26092,1,4,0
77560,47893,1,5,0
77562,93727,1,5,0
77568,205652,1,4,0
77569,12523,1,5,0
77575,343175,1,5,0
77589,19476,1,4,0
77598,13152,1,4,0
77601,40159,1,4,0
77601,17020,1,4,0
77601,17005,1,4,0
77601,19474,1,4,0
77608,615947,1,5,0
77608,22237,1,4,0
77609,49746,1,5,0
77617,24898,1,4,0
77619,19476,1,4,0
77625,24884,1,5,1
77630,112693,1,5,0
77630,118041,1,5,0
77631,386964,1,4,0
77638,22232,1,4,0
77647,19065,1,4,0
77656,93732,1,5,0
77660,293152,1,4,0
77669,19065,1,5,0
77670,49746,1,5,0
77672,128091,1,5,0
77674,22232,1,4,0
77676,47917,1,5,0
77678,3304,1,5,0
77683,23221,1,5,0
77684,19065,1,4,0
77687,13152,1,4,0
77692,170529,1,5,0
77698,24885,1,5,0
77703,94319,1,4,0
77703,10570,1,4,0
77705,581803,1,4,1
77715,24424,1,5,0
77715,87234,1,5,0
77723,24424,1,4,0
77723,8951,1,5,0
77724,270730,1,4,0
77733,19065,1,5,0
77733,17020,1,5,0
77736,13152,1,4,0
77747,3304,1,5,1
77753,13152,1,5,0
77754,872415,1,5,0
77756,12523,1,4,0
77759,5454,1,5,0
77760,3304,1,4,0
77761,258468,1,4,0
77770,14566,1,4,0
77772,652353,1,5,0
77777,94064,1,4,0
77778,19065,1,5,0
77782,601980,1,5,0
77783,42802,1,4,0
77783,42798,1,5,0
77783,128091,1,4,0
77783,127415,1,4,0
77784,19065,1,5,0
77787,12523,1,5,0
77787,579973,1,4,0
77787,10570,1,5,0
77788,12523,1,5,0
77789,14566,1,5,0
77791,13152,1,4,0
77791,93727,1,5,0
77793,19065,1,5,0
77801,19065,1,5,0
77802,46262,1,5,0
77802,293975,1,4,0
77804,12125,1,4,0
77804,79876,1,5,0
77804,39785,1,4,0
77806,14566,1,4,0
77807,22232,1,5,0
77808,49746,1,5,0
77814,24885,1,5,0
77817,3304,1,4,1
77819,24431,1,4,0
77819,82588,1,4,1
77824,24424,1,4,0
77824,14566,1,5,0
77828,22232,1,4,0
77834,38980,1,5,0
77836,47626,1,4,1
77854,19065,1,5,0
77858,12125,1,4,0
77859,103983,1,4,0
77859,176552,1,4,0
77866,19065,1,5,0
77876,207433,1,5,0
77878,38517,1,4,0
77885,22232,1,5,0
77891,10570,1,5,0
77892,211604,1,5,0
77892,133839,1,5,0
77892,995692,1,4,0
77892,873942,1,4,0
77893,19065,1,5,0
77895,303276,1,4,0
77895,840998,1,4,0
77906,1040040,1,4,1
77909,170529,1,5,0
77914,13152,1,4,0
77914,66905,1,5,0
77917,13083,1,5,0
77917,49750,1,4,0
77921,91207,1,5,0
77922,89804,1,4,0
77949,12523,1,5,0
77949,10431,1,5,0
77949,124740,1,5,0
77952,19452,1,4,0
77959,19065,1,5,0
77961,19065,1,4,0
77963,105648,1,5,0
77963,14566,1,4,1
77965,169807,1,4,0
77965,276546,1,5,0
77965,46368,1,4,1
77969,14566,1,4,0
77971,112693,1,5,0
77972,127426,1,5,0
77973,303341,1,4,0
77984,19065,1,5,0
77989,3304,1,4,0
77990,114954,1,4,0
77990,14566,1,4,0
77993,609643,1,4,0
78003,79640,1,4,0
78003,137970,1,4,0
78010,93727,1,5,0
78012,24885,1,4,0
78012,290493,1,4,0
78013,14566,1,5,0
78015,416275,1,5,0
78022,2811,1,5,1
78023,403648,1,4,0
78025,37489,1,4,0
78029,13152,1,4,0
78031,906289,1,4,0
78032,13152,1,4,0
78034,2917,1,4,0
78036,205638,1,5,0
78038,46260,1,4,0
78038,33576,1,5,1
78041,13152,1,5,0
78041,26212,1,5,0
78045,52489,1,4,0
78048,3304,1,4,0
78050,128084,1,4,0
78051,4717,1,5,0
78054,44881,1,4,0
78058,24885,1,5,0
78067,153806,1,4,0
78073,14566,1,5,0
78074,14560,1,5,0
78076,23221,1,4,1
78078,333918,1,4,0
78078,3304,1,4,1
78081,88498,1,5,1
78083,19476,1,5,0
78083,94072,1,5,0
78086,19452,1,4,0
78087,40159,1,5,0
78090,19439,1,4,1
78090,137998,1,5,1
78092,22192,1,4,0
78093,157650,1,4,0
78097,397468,1,5,0
78097,397429,1,5,0
78102,24885,1,4,0
78104,127420,1,4,0
78104,127416,1,4,0
78104,128091,1,4,0
78104,19065,1,5,0
78104,128084,1,4,0
78104,127426,1,4,0
78104,127425,1,4,0
78104,49750,1,4,0
78104,127422,1,5,0
78104,127428,1,5,0
78107,38517,1,4,0
78110,39636,1,4,0
78110,39639,1,5,0
78110,42802,1,4,1
78110,163919,1,5,1
78110,127425,1,4,1
78120,263147,1,5,0
78120,96068,1,4,0
78120,51428,1,4,0
78120,11784,1,5,0
78126,253106,1,4,0
78127,22232,1,5,0
78132,14560,1,5,0
78138,19066,1,4,0
78139,39785,1,5,0
78155,170529,1,4,0
78159,13376,1,5,0
78161,781069,1,4,0
78162,13648,1,4,0
78164,12934,1,4,0
78168,219110,1,5,0
78168,266800,1,4,0
78171,22232,1,4,0
78171,94063,1,5,0
78176,153784,1,5,0
78182,47626,1,5,0
78182,10431,1,5,0
78182,1195113,1,5,1
78185,19476,1,5,0
78185,2917,1,4,0
78186,289740,1,5,0
78189,3304,1,5,0
78191,10570,1,5,0
78192,127426,1,4,0
78192,19452,1,4,0
78192,127425,1,4,0
78192,1613867,1,5,0
78198,47626,1,4,0
78200,26092,1,4,0
78201,51948,1,4,0
78201,14560,1,4,0
78201,14566,1,4,0
78204,89793,1,4,0
78210,116431,1,4,1
78210,1651909,1,4,1
78210,128091,1,4,1
78210,13152,1,5,1
78212,13152,1,4,0
78213,30331,1,5,0
78213,293152,1,5,0
78215,431550,1,5,0
78223,22232,1,4,0
78224,19065,1,5,0
78226,38517,1,4,0
78228,24431,1,4,0
78243,564015,1,5,0
78245,19065,1,5,0
78265,10570,1,4,1
78270,205638,1,4,0
78270,635212,1,4,0
78270,840998,1,4,0
78277,656714,1,4,0
78278,22232,1,5,0
78282,397189,1,5,0
78287,24885,1,4,0
78292,170529,1,5,0
78294,293151,1,4,0
78295,22628,1,5,1
78297,295406,1,4,0
78299,216255,1,4,0
78300,8137,1,5,0
78309,26092,1,5,0
78312,14566,1,4,0
78318,44175,1,4,0
78318,43460,1,4,0
78318,44184,1,4,1
78330,37489,1,4,0
78336,47893,1,5,0
78338,88523,1,5,0
78341,30335,1,4,0
78342,1652804,1,5,0
78357,47893,1,5,0
78362,42798,1,4,0
78363,128091,1,4,0
78363,114954,1,4,0
78365,59250,1,4,0
78365,127421,1,5,1
78377,26092,1,4,0
78387,89806,1,4,0
78393,22192,1,4,0
78400,8951,1,5,0
78404,22232,1,4,0
78414,3304,1,4,1
78414,217253,1,4,1
78414,26092,1,4,0
78416,2917,1,5,0
78419,19065,1,5,0
78421,94072,1,4,0
78427,12523,1,5,0
78427,11784,1,4,0
78427,19439,1,4,0
78430,24424,1,5,1
78433,412359,1,4,0
78438,12523,1,4,0
78439,82774,1,4,0
78442,152104,1,5,0
78442,176561,1,5,0
78442,14566,1,5,0
78444,19065,1,4,0
78444,46260,1,4,0
78445,12523,1,4,0
78445,8960,1,4,1
78450,991,1,5,0
78450,14560,1,5,0
78459,59264,1,4,0
78459,22192,1,5,0
78459,22237,1,4,0
78463,19065,1,4,0
78465,39771,1,4,0
78465,1265134,1,4,0
78465,19065,1,5,0
78465,19066,1,4,0
78468,991,1,4,0
78478,2917,1,4,0
78484,93773,1,5,0
78489,310894,1,5,0
78489,46262,1,4,0
78489,462710,1,4,0
78489,26207,1,4,0
78491,13152,1,4,0
78493,110023,1,4,1
78498,13152,1,4,0
78501,290404,1,4,0
78513,2917,1,4,0
78515,40159,1,4,0
78526,24424,1,4,0
78538,19476,1,4,0
78540,19439,1,5,0
78540,49750,1,4,0
78543,14566,1,5,0
78549,153779,1,5,1
78550,17020,1,5,0
78550,17005,1,5,0
78557,19065,1,5,0
78557,49746,1,5,0
78563,176579,1,4,1
78564,232677,1,4,0
78568,52489,1,4,0
78570,82774,1,4,0
78573,89796,1,4,0
78585,253106,1,5,0
78585,3402,1,4,0
78587,1025134,1,4,0
78596,82614,1,4,1
78610,17020,1,5,0
78610,17005,1,5,0
78615,19065,1,5,0
78616,17020,1,5,0
78616,19065,1,4,0
78618,12523,1,5,0
78619,1000130,1,5,1
78620,17567,1,5,0
78622,3304,1,5,0
78633,112693,1,5,0
78633,10570,1,5,0
78633,138009,1,4,0
78638,127574,1,4,0
78639,2917,1,4,0
78639,19476,1,4,0
78643,137559,1,5,0
78649,344766,1,4,0
78650,412587,1,4,0
78650,412602,1,5,0
78652,2917,1,4,0
78660,38517,1,4,0
78662,923856,1,4,0
78663,19476,1,4,0
78673,24885,1,5,0
78676,22628,1,5,0
78680,24424,1,4,0
78681,47917,1,5,0
78682,59264,1,4,0
78683,348542,1,5,0
78689,345522,1,4,0
78696,39640,1,4,0
78696,39639,1,5,0
78696,39638,1,4,0
78696,39635,1,4,0
78702,19476,1,4,0
78707,211604,1,4,0
78709,991,1,4,0
78715,12934,1,4,1
78717,84076,1,5,0
78717,219408,1,4,0
78719,89810,1,4,0
78720,10570,1,4,0
78720,10431,1,4,0
78726,19065,1,4,0
78731,3304,1,5,0
78731,5454,1,5,0
78732,5454,1,5,1
78732,478515,1,5,1
78732,37743,1,4,1
78732,26092,1,5,1
78732,37240,1,5,1
78732,419912,1,5,1
78732,251702,1,4,1
78732,119010,1,5,1
78732,5452,1,4,1
78739,519548,1,4,1
78744,19065,1,5,0
78745,3402,1,5,0
78750,19065,1,4,0
78751,72441,1,4,0
78754,10570,1,5,0
78755,19065,1,5,0
78756,19065,1,5,0
78760,19065,1,4,0
78760,279679,1,5,0
78761,272753,1,5,0
78761,38277,1,5,1
78768,26092,1,4,0
78769,22232,1,4,0
78769,301028,1,4,0
78774,10570,1,5,0
78774,53072,1,4,0
78775,991,1,4,0
78778,14566,1,5,0
78779,14566,1,4,0
78784,197916,1,4,0
78786,66905,1,4,0
78786,14560,1,5,1
78788,3402,1,5,0
78794,24424,1,4,0
78797,105648,1,4,0
78797,38539,1,4,0
78798,85967,1,4,0
78799,22232,1,5,0
78803,96068,1,4,0
78804,26764,1,5,0
78805,22232,1,4,0
78810,22232,1,4,0
78810,22192,1,5,0
78813,2917,1,4,0
78823,12125,1,4,0
78823,112693,1,5,0
78823,10431,1,4,0
78823,8951,1,5,0
78823,137970,1,4,0
78827,24885,1,4,0
78830,19065,1,5,0
78835,47626,1,5,0
78841,85967,1,4,0
78845,19065,1,5,1
78847,19065,1,5,0
78847,210329,1,5,0
78847,42798,1,5,0
78850,74769,1,4,0
78850,287861,1,4,0
78853,38517,1,4,0
78863,170529,1,4,0
78863,10570,1,4,0
78866,19065,1,5,0
78874,175004,1,4,0
78882,13152,1,5,1
78883,14566,1,5,0
78887,22237,1,4,0
78887,87976,1,4,0
78891,46262,1,5,0
78893,91207,1,5,0
78899,11823,1,5,0
78901,10570,1,5,0
78903,107928,1,4,0
78905,38980,1,5,0
78916,208909,1,4,0
78919,153806,1,5,0
78920,19065,1,5,0
78926,13152,1,4,0
78931,89806,1,5,0
78935,157650,1,4,0
78936,24424,1,5,0
78936,14566,1,5,1
78943,19476,1,5,0
78943,170529,1,4,0
78946,116431,1,4,0
78955,44325,1,4,0
78955,43529,1,5,0
78961,19476,1,4,1
78968,19066,1,5,0
78974,19066,1,4,0
78975,491944,1,5,1
78979,89806,1,5,1
78982,14566,1,4,0
78985,94063,1,4,1
78987,17020,1,5,0
78987,17005,1,4,0
78992,3402,1,4,1
78993,42798,1,5,0
79001,91207,1,5,0
79002,24424,1,4,0
79005,227631,1,4,0
79007,24769,1,5,0
79009,19065,1,5,0
79011,217253,1,4,0
79011,103983,1,4,0
79016,12523,1,4,0
79017,23221,1,5,0
79027,24431,1,4,0
79028,24431,1,4,0
79035,24424,1,5,0
79038,89806,1,5,0
79040,170529,1,5,0
79042,3402,1,5,0
79044,176588,1,5,0
79048,412253,1,5,0
79057,22232,1,4,1
79058,12523,1,4,0
79059,274317,1,4,0
79059,17020,1,5,0
79060,112693,1,5,0
79062,87323,1,5,1
79062,8137,1,4,1
79063,93727,1,4,0
79063,24769,1,4,0
79067,116428,1,5,0
79070,263171,1,4,0
79073,19476,1,4,1
79073,318565,1,5,0
79073,47893,1,5,0
79076,19065,1,4,0
79076,13152,1,4,0
79077,17005,1,4,0
79084,79640,1,4,0
79086,137972,1,4,0
79090,13152,1,5,0
79096,87234,1,4,0
79096,22192,1,5,0
79099,89806,1,5,0
79104,33576,1,4,0
79104,564015,1,4,1
79109,19476,1,5,0
79109,82768,1,5,1
79109,98024,1,5,0
79113,13376,1,5,0
79113,370312,1,4,0
79116,14566,1,5,0
79121,161456,1,5,0
79121,292374,1,5,0
79124,19065,1,4,0
79133,12125,1,4,0
79133,112693,1,5,0
79133,10570,1,5,0
79143,112693,1,5,0
79145,87976,1,4,0
79146,8951,1,5,0
79146,137964,1,5,0
79156,38601,1,5,0
79156,3402,1,5,0
79156,906289,1,4,0
79156,937284,1,4,0
79156,207889,1,5,1
79157,51948,1,4,0
79160,22232,1,4,1
79160,22192,1,4,1
79162,95913,1,4,0
79166,14566,1,4,0
79169,14566,1,5,0
79173,512679,1,4,1
79173,19452,1,4,0
79173,22232,1,5,1
79177,17005,1,4,0
79183,890836,1,5,0
79186,89804,1,4,0
79189,19065,1,5,0
79193,19065,1,5,1
79206,13152,1,5,0
79213,24769,1,4,0
79215,89804,1,4,0
79215,19065,1,5,0
79216,13152,1,5,0
79217,279671,1,4,0
79219,42802,1,4,0
79219,153785,1,4,0
79221,19439,1,4,0
79224,181431,1,4,1
79233,139156,1,5,1
79244,89804,1,5,0
79253,14566,1,4,0
79258,24424,1,5,0
79265,815143,1,4,0
79283,44881,1,5,0
79285,43460,1,5,0
79287,51428,1,5,1
79287,8967,1,5,1
79288,79876,1,5,0
79291,19065,1,4,0
79292,13152,1,4,0
79297,19065,1,4,0
79301,19476,1,4,0
79301,3304,1,5,1
79305,24424,1,5,0
79305,24431,1,4,0
79307,12934,1,4,0
79321,964543,1,5,1
79321,56101,1,4,0
79324,48978,1,5,0
79330,65954,1,4,0
79330,12523,1,4,0
79338,47893,1,5,0
79344,17005,1,4,0
79344,17020,1,4,0
79346,89795,1,5,0
79346,253106,1,5,0
79347,199762,1,5,0
79349,14566,1,5,0
79357,82768,1,4,0
79367,24424,1,4,0
79367,89806,1,4,0
79369,3304,1,5,1
79369,19474,1,5,0
79369,2811,1,4,0
79374,137998,1,5,1
79378,47893,1,5,0
79380,82774,1,5,0
79382,13152,1,4,0
79385,303341,1,5,1
79389,163919,1,5,1
79399,22232,1,5,0
79402,116431,1,5,0
79404,497752,1,5,0
79409,827987,1,4,1
79418,24769,1,4,0
79418,24768,1,4,0
79418,345522,1,5,0
79418,13376,1,4,0
79418,93727,1,5,0
79420,13152,1,4,0
79426,413392,1,4,0
79431,13648,1,4,0
79431,105648,1,5,0
79431,54390,1,4,0
79431,94063,1,5,0
79431,303339,1,4,0
79431,127444,1,4,0
79431,19448,1,4,0
79437,14566,1,4,0
79440,53072,1,5,0
79440,53132,1,5,0
79441,14560,1,5,1
79443,95913,1,4,0
79443,8967,1,4,0
79446,22232,1,4,0
79446,22192,1,5,0
79455,176636,1,5,0
79458,24424,1,4,0
79458,176343,1,4,0
79459,22192,1,5,0
79462,199781,1,5,0
79462,3304,1,5,0
79467,89810,1,5,0
79488,24898,1,5,1
79489,112693,1,4,0
79490,419912,1,4,1
79497,176588,1,5,0
79497,183626,1,5,0
79504,24431,1,4,0
79504,14566,1,5,1
79509,89804,1,4,0
79513,11784,1,5,0
79516,8137,1,5,0
79516,14560,1,5,0
79521,24898,1,5,1
79533,153784,1,4,0
79538,22192,1,5,0
79545,19065,1,5,0
79545,17020,1,5,0
79557,19474,1,4,0
79558,14566,1,5,0
79559,52489,1,4,0
79561,19062,1,5,1
79563,127416,1,5,0
79563,127420,1,5,0
79564,523089,1,4,0
79568,105648,1,5,0
79568,133742,1,5,1
79578,86193,1,5,0
79580,12523,1,4,0
79582,19476,1,4,0
79582,51948,1,4,0
79583,19066,1,5,0
79584,127428,1,5,0
79591,42802,1,4,0
79591,13152,1,4,0
79591,22232,1,5,0
79594,107784,1,4,0
79594,14566,1,5,1
79594,157066,1,4,1
79596,301028,1,5,0
79599,13152,1,5,0
79599,51948,1,5,0
79603,137969,1,4,1
79605,1044842,1,4,0
79605,94063,1,4,0
79610,46260,1,4,0
79611,3304,1,4,1
79611,575272,1,4,1
79613,22232,1,4,0
79616,412402,1,4,0
79616,38520,1,4,0
79621,42802,1,4,0
79625,39988,1,4,0
79629,39771,1,4,0
79632,19065,1,5,0
79636,22232,1,4,0
79637,127416,1,4,0
79637,127420,1,4,0
79637,22232,1,4,0
79639,47626,1,5,0
79646,47893,1,5,0
79649,127426,1,5,0
79653,19065,1,5,0
79654,164722,1,5,0
79658,19065,1,4,0
79658,46262,1,4,0
79673,19065,1,4,0
79674,301034,1,5,0
79678,46262,1,4,0
79678,58939,1,4,1
79678,19452,1,5,1
79684,39640,1,4,0
79694,19065,1,4,0
79697,14566,1,5,0
79698,13376,1,4,0
79698,24424,1,4,0
79698,118768,1,4,0
79698,26092,1,5,0
79702,24424,1,4,0
79709,8951,1,5,0
79710,39785,1,4,1
79710,47917,1,4,0
79710,176604,1,4,0
79710,44175,1,5,0
79711,23222,1,4,0
79711,24878,1,4,1
79714,22192,1,5,0
79716,42798,1,4,0
79733,17567,1,4,0
79734,14560,1,5,0
79739,49746,1,5,0
79742,3402,1,4,0
79754,19065,1,5,0
79760,22232,1,4,1
79764,89796,1,4,0
79769,17020,1,4,0
79769,17005,1,4,0
79769,345522,1,4,0
79773,13152,1,4,0
79778,452826,1,4,0
79786,10943,1,5,1
79786,96068,1,5,1
79786,10570,1,5,1
79786,79640,1,5,1
79786,10431,1,5,1
79786,138202,1,5,1
79786,137970,1,5,1
79786,8960,1,5,1
79792,127426,1,4,0
79792,127416,1,4,0
79792,276546,1,4,0
79798,14566,1,5,0
79799,270730,1,4,1
79800,10570,1,4,0
79800,8951,1,5,0
79820,14566,1,4,0
79825,26092,1,4,0
79827,176343,1,5,0
79830,270804,1,4,0
79831,10570,1,4,0
79831,176343,1,4,1
79834,12523,1,5,0
79834,139253,1,5,0
79834,65065,1,5,0
79841,836478,1,5,0
79851,39785,1,4,0
79853,24878,1,5,0
79866,89810,1,5,0
79866,412176,1,4,0
79868,93727,1,5,0
79870,19065,1,5,0
79871,128091,1,4,0
79872,181426,1,4,0
79881,553526,1,5,0
79882,22232,1,4,0
79883,17005,1,4,0
79883,94062,1,5,0
79883,608720,1,4,0
79883,89795,1,5,0
79883,24424,1,5,0
79887,635212,1,4,0
79887,205638,1,5,0
79889,89804,1,4,0
79891,22399,1,4,0
79897,24424,1,5,0
79897,37731,1,4,1
79901,19476,1,4,0
79901,14566,1,5,0
79905,850392,1,4,1
79910,14560,1,5,0
79913,19439,1,5,0
79915,8951,1,5,0
79920,112693,1,4,1
79920,12523,1,4,1
79920,137970,1,5,1
79920,8960,1,5,1
79920,118041,1,5,0
79924,841868,1,4,1
79939,2917,1,4,0
79946,105648,1,5,0
79949,127574,1,5,0
79950,19065,1,5,0
79954,22192,1,5,0
79962,10570,1,4,0
79966,19065,1,4,1
79985,89806,1,5,1
79991,8967,1,4,0
79991,79640,1,4,0
80005,48978,1,4,0
80005,10570,1,4,0
80007,79876,1,4,0
80008,93727,1,5,0
80011,157080,1,5,1
80015,47893,1,5,0
80021,26092,1,5,0
80021,112631,1,5,0
80022,38539,1,4,0
80022,416310,1,4,0
80029,93779,1,5,0
80030,22232,1,4,0
80030,22192,1,4,0
80037,89810,1,4,0
80061,14566,1,4,0
80062,22232,1,4,0
80070,182599,1,5,0
80070,182600,1,5,0
80077,19065,1,5,0
80082,22232,1,4,0
80085,19439,1,4,0
80087,301034,1,4,0
80097,19066,1,5,0
80100,219570,1,4,0
80117,22232,1,4,1
80117,22192,1,4,1
80121,1007962,1,5,0
80122,272791,1,5,1
80123,22232,1,5,0
80132,14560,1,5,1
80137,89804,1,5,0
80139,176636,1,5,0
80149,22192,1,4,0
80156,137559,1,4,0
80162,22192,1,4,0
80163,19476,1,4,0
80165,22232,1,4,0
80165,22192,1,5,0
80168,82774,1,5,0
80170,89804,1,4,0
80172,14560,1,4,0
80173,19065,1,4,0
80173,19066,1,4,0
80177,48978,1,4,0
80182,19065,1,5,0
80192,112693,1,5,0
80193,105648,1,4,0
80203,17005,1,5,0
80209,112693,1,5,0
80209,43454,1,5,0
80219,14566,1,4,0
80224,814453,1,4,1
80240,412355,1,4,0
80241,12523,1,5,0
